Join_Count,TARGET_FID,JOIN_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,Shape_Leng,Shape_Area,STATEFP10_,COUNTYFP_1,COUSUBFP10,COUSUBNS10,GEOID10_1,NAME10_1,NAMELSAD_1,LSAD10,CLASSFP10,MTFCC10_1,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT_1,ALAND10_1,AWATER10_1,INTPTLAT_1,INTPTLON_1,GEOID_AF_1,Shape_Le_1,Shape_Ar_1
1,71,13,09,001,043600,09001043600,436,Census Tract 436,G5020,S,1444612.00000000000,61927.00000000000,+41.1163957,-073.4036347,1400000US09001043600,5363.20366952000,1506569.16632000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,72,13,09,001,043700,09001043700,437,Census Tract 437,G5020,S,1180232.00000000000,59242.00000000000,+41.1134098,-073.4145963,1400000US09001043700,5110.91169479000,1239496.82596000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,73,13,09,001,043800,09001043800,438,Census Tract 438,G5020,S,1937020.00000000000,0.00000000000,+41.1122780,-073.4284215,1400000US09001043800,5887.28940921000,1937055.51541000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,74,13,09,001,043900,09001043900,439,Census Tract 439,G5020,S,3463597.00000000000,11403.00000000000,+41.0874638,-073.4395035,1400000US09001043900,8895.32355133000,3475092.91929000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,75,13,09,001,044000,09001044000,440,Census Tract 440,G5020,S,1215682.00000000000,0.00000000000,+41.0983064,-073.4261350,1400000US09001044000,5864.93765986000,1215710.89228000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,76,13,09,001,044100,09001044100,441,Census Tract 441,G5020,S,1022766.00000000000,194637.00000000000,+41.0977471,-073.4175170,1400000US09001044100,5794.15695861000,1217430.88302000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,77,13,09,001,044200,09001044200,442,Census Tract 442,G5020,S,1449331.00000000000,310275.00000000000,+41.1009734,-073.4064047,1400000US09001044200,6037.22152837000,1759647.92665000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,78,1,09,001,200100,09001200100,2001,Census Tract 2001,G5020,S,5055602.00000000000,0.00000000000,+41.3625791,-073.4247054,1400000US09001200100,11416.81739030000,5055475.07189000000,09,001,04720,00213390,0900104720,Bethel,Bethel town,43,T1,G4040,720,72850,,A,43741119.00000000000,100805.00000000000,+41.3697777,-073.3895032,0600000US0900104720,29430.18798510000,43840781.44740000000
1,79,1,09,001,200301,09001200301,2003.01,Census Tract 2003.01,G5020,S,9871040.00000000000,0.00000000000,+41.4072260,-073.3910125,1400000US09001200301,14141.59399210000,9870752.12423000000,09,001,04720,00213390,0900104720,Bethel,Bethel town,43,T1,G4040,720,72850,,A,43741119.00000000000,100805.00000000000,+41.3697777,-073.3895032,0600000US0900104720,29430.18798510000,43840781.44740000000
1,80,1,09,001,200302,09001200302,2003.02,Census Tract 2003.02,G5020,S,23193260.00000000000,100805.00000000000,+41.3637333,-073.3827903,1400000US09001200302,27794.50807870000,23293486.41140000000,09,001,04720,00213390,0900104720,Bethel,Bethel town,43,T1,G4040,720,72850,,A,43741119.00000000000,100805.00000000000,+41.3697777,-073.3895032,0600000US0900104720,29430.18798510000,43840781.44740000000
1,81,1,09,001,200200,09001200200,2002,Census Tract 2002,G5020,S,5621217.00000000000,0.00000000000,+41.3773509,-073.4061874,1400000US09001200200,14595.52936700000,5621067.83993000000,09,001,04720,00213390,0900104720,Bethel,Bethel town,43,T1,G4040,720,72850,,A,43741119.00000000000,100805.00000000000,+41.3697777,-073.3895032,0600000US0900104720,29430.18798510000,43840781.44740000000
1,82,2,09,001,070100,09001070100,701,Census Tract 701,G5020,S,1689272.00000000000,748262.00000000000,+41.1511089,-073.2272733,1400000US09001070100,7724.70788874000,2437559.35407000000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,83,2,09,001,070200,09001070200,702,Census Tract 702,G5020,S,843488.00000000000,59847.00000000000,+41.1609517,-073.2207839,1400000US09001070200,4561.57728685000,903344.12517700000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,84,2,09,001,070300,09001070300,703,Census Tract 703,G5020,S,1074680.00000000000,214803.00000000000,+41.1637248,-073.2089371,1400000US09001070300,5487.15350098000,1289489.76931000000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,85,2,09,001,070400,09001070400,704,Census Tract 704,G5020,S,1742611.00000000000,4461231.00000000000,+41.1574802,-073.2055577,1400000US09001070400,11520.77014880000,6203906.75778000000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,86,2,09,001,070500,09001070500,705,Census Tract 705,G5020,S,382806.00000000000,0.00000000000,+41.1672973,-073.1929425,1400000US09001070500,3027.82987755000,382807.97139800000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,87,13,09,001,044300,09001044300,443,Census Tract 443,G5020,S,3887744.00000000000,1198787.00000000000,+41.0974621,-073.3910745,1400000US09001044300,11361.73823800000,5086652.09035000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,88,13,09,001,044400,09001044400,444,Census Tract 444,G5020,S,2666223.00000000000,10614309.00000000000,+41.0584635,-073.4104283,1400000US09001044400,17668.39697720000,13280947.93460000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,89,13,09,001,044500,09001044500,445,Census Tract 445,G5020,S,1095480.00000000000,0.00000000000,+41.0842218,-073.4257470,1400000US09001044500,4858.24930953000,1095510.36557000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,90,13,09,001,044600,09001044600,446,Census Tract 446,G5020,S,3377651.00000000000,2028458.00000000000,+41.0666748,-073.4346914,1400000US09001044600,10389.02428910000,5406284.23973000000,09,001,56060,00213481,0900156060,Norwalk,Norwalk town,43,T5,G4040,720,71950,,C,59207053.00000000000,34948109.00000000000,+41.0927388,-073.4197955,0600000US0900156060,45291.66226980000,94157573.11210000000
1,91,14,09,001,240100,09001240100,2401,Census Tract 2401,G5020,S,34635157.00000000000,266812.00000000000,+41.2896117,-073.4338977,1400000US09001240100,27553.39984470000,34901393.96890000000,09,001,63480,00213495,0900163480,Redding,Redding town,43,T1,G4040,720,71950,,A,81582534.00000000000,1448649.00000000000,+41.3054148,-073.3925837,0600000US0900163480,39293.25532710000,83029707.51760000000
1,92,14,09,001,240200,09001240200,2402,Census Tract 2402,G5020,S,46947377.00000000000,1181837.00000000000,+41.3139855,-073.3620038,1400000US09001240200,30273.21947720000,48128313.54870000000,09,001,63480,00213495,0900163480,Redding,Redding town,43,T1,G4040,720,71950,,A,81582534.00000000000,1448649.00000000000,+41.3054148,-073.3925837,0600000US0900163480,39293.25532710000,83029707.51760000000
1,93,15,09,001,245100,09001245100,2451,Census Tract 2451,G5020,S,10347087.00000000000,171931.00000000000,+41.3108030,-073.4998370,1400000US09001245100,15904.78828660000,10518807.04130000000,09,001,63970,00213496,0900163970,Ridgefield,Ridgefield town,43,T1,G4040,720,71950,,A,89394380.00000000000,1304069.00000000000,+41.3062494,-073.5010194,0600000US0900163970,40709.99921240000,90696842.99440000000
1,94,15,09,001,245200,09001245200,2452,Census Tract 2452,G5020,S,18920412.00000000000,449499.00000000000,+41.3261836,-073.4897469,1400000US09001245200,26891.20936110000,19369503.72870000000,09,001,63970,00213496,0900163970,Ridgefield,Ridgefield town,43,T1,G4040,720,71950,,A,89394380.00000000000,1304069.00000000000,+41.3062494,-073.5010194,0600000US0900163970,40709.99921240000,90696842.99440000000
1,95,15,09,001,245300,09001245300,2453,Census Tract 2453,G5020,S,13656574.00000000000,85892.00000000000,+41.2833449,-073.4781994,1400000US09001245300,22109.79549690000,13742255.08810000000,09,001,63970,00213496,0900163970,Ridgefield,Ridgefield town,43,T1,G4040,720,71950,,A,89394380.00000000000,1304069.00000000000,+41.3062494,-073.5010194,0600000US0900163970,40709.99921240000,90696842.99440000000
1,96,15,09,001,245400,09001245400,2454,Census Tract 2454,G5020,S,12575827.00000000000,38974.00000000000,+41.2541153,-073.4794865,1400000US09001245400,19046.23026130000,12614667.74310000000,09,001,63970,00213496,0900163970,Ridgefield,Ridgefield town,43,T1,G4040,720,71950,,A,89394380.00000000000,1304069.00000000000,+41.3062494,-073.5010194,0600000US0900163970,40709.99921240000,90696842.99440000000
1,97,15,09,001,245500,09001245500,2455,Census Tract 2455,G5020,S,7748722.00000000000,0.00000000000,+41.2746945,-073.5163858,1400000US09001245500,14995.78976970000,7748623.39139000000,09,001,63970,00213496,0900163970,Ridgefield,Ridgefield town,43,T1,G4040,720,71950,,A,89394380.00000000000,1304069.00000000000,+41.3062494,-073.5010194,0600000US0900163970,40709.99921240000,90696842.99440000000
1,98,15,09,001,245600,09001245600,2456,Census Tract 2456,G5020,S,26145758.00000000000,557773.00000000000,+41.3262047,-073.5300714,1400000US09001245600,32195.66086370000,26702986.00180000000,09,001,63970,00213496,0900163970,Ridgefield,Ridgefield town,43,T1,G4040,720,71950,,A,89394380.00000000000,1304069.00000000000,+41.3062494,-073.5010194,0600000US0900163970,40709.99921240000,90696842.99440000000
1,99,20,09,001,090600,09001090600,906,Census Tract 906,G5020,S,8245487.00000000000,242227.00000000000,+41.2539773,-073.1779540,1400000US09001090600,15321.65496710000,8487624.09226000000,09,001,77200,00213518,0900177200,Trumbull,Trumbull town,43,T1,G4040,720,71950,,A,60405988.00000000000,623554.00000000000,+41.2728914,-073.2118988,0600000US0900177200,34736.12792340000,61028862.71330000000
1,100,20,09,001,090700,09001090700,907,Census Tract 907,G5020,S,12827825.00000000000,7898.00000000000,+41.2783255,-073.2074380,1400000US09001090700,17880.23774400000,12835543.26710000000,09,001,77200,00213518,0900177200,Trumbull,Trumbull town,43,T1,G4040,720,71950,,A,60405988.00000000000,623554.00000000000,+41.2728914,-073.2118988,0600000US0900177200,34736.12792340000,61028862.71330000000
1,101,2,09,001,070600,09001070600,706,Census Tract 706,G5020,S,1788021.00000000000,364661.00000000000,+41.1738877,-073.1886331,1400000US09001070600,7820.41172550000,2152693.34028000000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,102,2,09,001,070900,09001070900,709,Census Tract 709,G5020,S,442258.00000000000,0.00000000000,+41.1706268,-073.2016219,1400000US09001070900,3025.60451903000,442261.32210900000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,103,2,09,001,071000,09001071000,710,Census Tract 710,G5020,S,1147472.00000000000,0.00000000000,+41.1715120,-073.2180942,1400000US09001071000,5797.65647631000,1147481.82960000000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,104,2,09,001,071100,09001071100,711,Census Tract 711,G5020,S,662756.00000000000,0.00000000000,+41.1758622,-073.2105961,1400000US09001071100,3429.95434783000,662762.16067900000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,105,2,09,001,071200,09001071200,712,Census Tract 712,G5020,S,556437.00000000000,0.00000000000,+41.1772182,-073.2043060,1400000US09001071200,3633.78249496000,556439.20952300000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,106,2,09,001,071300,09001071300,713,Census Tract 713,G5020,S,309934.00000000000,0.00000000000,+41.1795081,-073.2000246,1400000US09001071300,2619.03786057000,309935.68284400000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,107,2,09,001,071400,09001071400,714,Census Tract 714,G5020,S,585019.00000000000,0.00000000000,+41.1857676,-073.1997083,1400000US09001071400,3566.33222506000,585019.04423000000,09,001,08070,00213396,0900108070,Bridgeport,Bridgeport town,43,T5,G4040,720,71950,,C,41372169.00000000000,8719037.00000000000,+41.1873858,-073.1957339,0600000US0900108070,35556.40027900000,50091343.09400000000
1,108,16,09,001,110100,09001110100,1101,Census Tract 1101,G5020,S,792151.00000000000,83057.00000000000,+41.3159881,-073.0928139,1400000US09001110100,5148.94881436000,875194.86263400000,09,001,68170,00213504,0900168170,Shelton,Shelton town,43,T5,G4040,720,71950,,C,79320157.00000000000,3307178.00000000000,+41.3045153,-073.1390410,0600000US0900168170,41540.65842440000,82625868.27770000000
1,109,16,09,001,110301,09001110301,1103.01,Census Tract 1103.01,G5020,S,10325528.00000000000,86122.00000000000,+41.2962480,-073.1268573,1400000US09001110301,16173.27870660000,10411471.63190000000,09,001,68170,00213504,0900168170,Shelton,Shelton town,43,T5,G4040,720,71950,,C,79320157.00000000000,3307178.00000000000,+41.3045153,-073.1390410,0600000US0900168170,41540.65842440000,82625868.27770000000
1,110,16,09,001,110302,09001110302,1103.02,Census Tract 1103.02,G5020,S,7856033.00000000000,1443071.00000000000,+41.2716640,-073.1476140,1400000US09001110302,14731.02881640000,9298979.28513000000,09,001,68170,00213504,0900168170,Shelton,Shelton town,43,T5,G4040,720,71950,,C,79320157.00000000000,3307178.00000000000,+41.3045153,-073.1390410,0600000US0900168170,41540.65842440000,82625868.27770000000
1,111,16,09,001,110400,09001110400,1104,Census Tract 1104,G5020,S,10447966.00000000000,51494.00000000000,+41.2920186,-073.1832132,1400000US09001110400,13516.22098500000,10499300.70110000000,09,001,68170,00213504,0900168170,Shelton,Shelton town,43,T5,G4040,720,71950,,C,79320157.00000000000,3307178.00000000000,+41.3045153,-073.1390410,0600000US0900168170,41540.65842440000,82625868.27770000000
1,112,16,09,001,110202,09001110202,1102.02,Census Tract 1102.02,G5020,S,10266809.00000000000,558984.00000000000,+41.2794860,-073.0933498,1400000US09001110202,17298.53984210000,10825637.50230000000,09,001,68170,00213504,0900168170,Shelton,Shelton town,43,T5,G4040,720,71950,,C,79320157.00000000000,3307178.00000000000,+41.3045153,-073.1390410,0600000US0900168170,41540.65842440000,82625868.27770000000
1,113,16,09,001,110600,09001110600,1106,Census Tract 1106,G5020,S,22889735.00000000000,612754.00000000000,+41.3417497,-073.1404895,1400000US09001110600,23698.53966510000,23501972.86710000000,09,001,68170,00213504,0900168170,Shelton,Shelton town,43,T5,G4040,720,71950,,C,79320157.00000000000,3307178.00000000000,+41.3045153,-073.1390410,0600000US0900168170,41540.65842440000,82625868.27770000000
1,114,17,09,001,257100,09001257100,2571,Census Tract 2571,G5020,S,56699452.00000000000,3915526.00000000000,+41.5811909,-073.5014683,1400000US09001257100,41583.42924610000,60613003.13700000000,09,001,68310,00213505,0900168310,Sherman,Sherman town,43,T1,G4040,720,72850,,A,56699452.00000000000,3915526.00000000000,+41.5811909,-073.5014683,0600000US0900168310,41583.42924610000,60613003.13700000000
